,0,1,2
2115,-48.0,-15.0,1325094400000.0
2116,-48.0,-14.0,1287117340000.0
2117,-48.0,-13.0,1233545070000.0
2118,-48.0,-12.0,1162635510000.0
2119,-48.0,-11.0,1088986280000.0
2120,-48.0,-10.0,1013230670000.0
2121,-48.0,-9.0,940399329000.0
2122,-48.0,-8.0,874793730000.0
2123,-48.0,-7.0,819761971000.0
2124,-48.0,-6.0,777648472000.0
2125,-48.0,-5.0,749966721000.0
2126,-48.0,-4.0,737600668000.0
2127,-48.0,-3.0,740984291000.0
2128,-48.0,-2.0,760159404000.0
2129,-48.0,-1.0,794692616000.0
2130,-48.0,0.0,843494064000.0
2131,-48.0,1.0,904548516000.0
2132,-48.0,2.0,974762213000.0
2133,-48.0,3.0,1049963920000.0
2134,-48.0,4.0,1125182210000.0
2135,-48.0,5.0,1195185010000.0
2136,-48.0,6.0,1255148360000.0
2137,-48.0,7.0,1301276920000.0
2138,-48.0,8.0,1331214020000.0
2139,-48.0,9.0,1344180190000.0
2140,-48.0,10.0,1340782020000.0
2141,-48.0,11.0,1322696050000.0
2142,-48.0,12.0,1292114330000.0
2143,-48.0,13.0,1250958110000.0
2144,-48.0,14.0,1202315200000.0
2145,-48.0,15.0,1148757870000.0
2146,-48.0,16.0,1092648760000.0
2147,-48.0,17.0,1035959930000.0
2148,-48.0,18.0,980211270000.0
2149,-48.0,19.0,926562845000.0
2150,-47.0,-30.0,957405856000.0
2151,-47.0,-29.0,981901902000.0
2152,-47.0,-28.0,1008241740000.0
2153,-47.0,-27.0,1036456760000.0
2154,-47.0,-26.0,1066505210000.0
2155,-47.0,-25.0,1098249470000.0
2156,-47.0,-24.0,1131422150000.0
2157,-47.0,-23.0,1165588690000.0
2158,-47.0,-22.0,1200103100000.0
2159,-47.0,-21.0,1234066210000.0
2160,-47.0,-20.0,1266283050000.0
2161,-47.0,-19.0,1295237120000.0
2162,-47.0,-18.0,1319091040000.0
2163,-47.0,-17.0,1335281580000.0
2164,-47.0,-16.0,1338977810000.0
2165,-47.0,-15.0,1326910140000.0
2166,-47.0,-14.0,1297696690000.0
2167,-47.0,-13.0,1251908780000.0
2168,-47.0,-12.0,1187281240000.0
2169,-47.0,-11.0,1116970290000.0
2170,-47.0,-10.0,1041799380000.0
2171,-47.0,-9.0,966909559000.0
2172,-47.0,-8.0,896973668000.0
2173,-47.0,-7.0,835837231000.0
2174,-47.0,-6.0,786346476000.0
2175,-47.0,-5.0,750440743000.0
2176,-47.0,-4.0,729341428000.0
2177,-47.0,-3.0,723743212000.0
2178,-47.0,-2.0,733940744000.0
2179,-47.0,-1.0,759865213000.0
2180,-47.0,0.0,800872792000.0
2181,-47.0,1.0,855562322000.0
2182,-47.0,2.0,921493176000.0
2183,-47.0,3.0,995072541000.0
2184,-47.0,4.0,1071678290000.0
2185,-47.0,5.0,1146062370000.0
2186,-47.0,6.0,1213046590000.0
2187,-47.0,7.0,1268126840000.0
2188,-47.0,8.0,1307857910000.0
2189,-47.0,9.0,1330562600000.0
2190,-47.0,10.0,1336119530000.0
2191,-47.0,11.0,1325718440000.0
2192,-47.0,12.0,1301479030000.0
2193,-47.0,13.0,1265394780000.0
2194,-47.0,14.0,1220074140000.0
2195,-47.0,15.0,1168315250000.0
2196,-47.0,16.0,1112738630000.0
2197,-47.0,17.0,1055600610000.0
2198,-47.0,18.0,998722241000.0
2199,-47.0,19.0,943493284000.0
2200,-46.0,-30.0,942201307000.0
2201,-46.0,-29.0,965146509000.0
2202,-46.0,-28.0,989857382000.0
2203,-46.0,-27.0,1016394090000.0
2204,-46.0,-26.0,1044761150000.0
2205,-46.0,-25.0,1074882220000.0
2206,-46.0,-24.0,1106575490000.0
2207,-46.0,-23.0,1139514020000.0
2208,-46.0,-22.0,1173191520000.0
2209,-46.0,-21.0,1206876240000.0
2210,-46.0,-20.0,1239567430000.0
2211,-46.0,-19.0,1269959230000.0
2212,-46.0,-18.0,1296423320000.0
2213,-46.0,-17.0,1316977640000.0
2214,-46.0,-16.0,1327454620000.0
2215,-46.0,-15.0,1323565190000.0
2216,-46.0,-14.0,1303090040000.0
2217,-46.0,-13.0,1265625730000.0
2218,-46.0,-12.0,1208331400000.0
2219,-46.0,-11.0,1142756340000.0
2220,-46.0,-10.0,1069709260000.0
2221,-46.0,-9.0,994245345000.0
2222,-46.0,-8.0,921272779000.0
2223,-46.0,-7.0,855065035000.0
2224,-46.0,-6.0,798965694000.0
2225,-46.0,-5.0,755376849000.0
2226,-46.0,-4.0,725890433000.0
2227,-46.0,-3.0,711490535000.0
2228,-46.0,-2.0,712737423000.0
2229,-46.0,-1.0,729822921000.0
2230,-46.0,0.0,762505724000.0
2231,-46.0,1.0,809915384000.0
2232,-46.0,2.0,870263947000.0
2233,-46.0,3.0,940707021000.0
2234,-46.0,4.0,1017293310000.0
2235,-46.0,5.0,1094629460000.0
2236,-46.0,6.0,1167280960000.0
2237,-46.0,7.0,1230144010000.0
2238,-46.0,8.0,1279126670000.0
2239,-46.0,9.0,1311612470000.0
2240,-46.0,10.0,1326615100000.0
2241,-46.0,11.0,1324644430000.0
2242,-46.0,12.0,1307377270000.0
2243,-46.0,13.0,1277090330000.0
2244,-46.0,14.0,1235883130000.0
2245,-46.0,15.0,1186648560000.0
2246,-46.0,16.0,1132225500000.0
2247,-46.0,17.0,1075129350000.0
2248,-46.0,18.0,1017453870000.0
2249,-46.0,19.0,960840991000.0
2250,-45.0,-30.0,928054247000.0
2251,-45.0,-29.0,949525545000.0
2252,-45.0,-28.0,972668797000.0
2253,-45.0,-27.0,997567955000.0
2254,-45.0,-26.0,1024262670000.0
2255,-45.0,-25.0,1052727250000.0
2256,-45.0,-24.0,1082848180000.0
2257,-45.0,-23.0,1114393280000.0
2258,-45.0,-22.0,1146976080000.0
2259,-45.0,-21.0,1180011330000.0
2260,-45.0,-20.0,1212677100000.0
2261,-45.0,-19.0,1243867640000.0
2262,-45.0,-18.0,1272165960000.0
2263,-45.0,-17.0,1295835200000.0
2264,-45.0,-16.0,1311914200000.0
2265,-45.0,-15.0,1315383540000.0
2266,-45.0,-14.0,1303272750000.0
2267,-45.0,-13.0,1274303220000.0
2268,-45.0,-12.0,1225060120000.0
2269,-45.0,-11.0,1165391430000.0
2270,-45.0,-10.0,1095905840000.0
2271,-45.0,-9.0,1021377450000.0
2272,-45.0,-8.0,946777686000.0
2273,-45.0,-7.0,876690342000.0
2274,-45.0,-6.0,814920237000.0
2275,-45.0,-5.0,764343878000.0
2276,-45.0,-4.0,726967386000.0
2277,-45.0,-3.0,704100696000.0
2278,-45.0,-2.0,696549310000.0
2279,-45.0,-1.0,704756187000.0
2280,-45.0,0.0,728857575000.0
2281,-45.0,1.0,768801898000.0
2282,-45.0,2.0,822909338000.0
2283,-45.0,3.0,888918442000.0
2284,-45.0,4.0,963348464000.0
2285,-45.0,5.0,1041560110000.0
2286,-45.0,6.0,1118159630000.0
2287,-45.0,7.0,1187661480000.0
2288,-45.0,8.0,1245239970000.0
2289,-45.0,9.0,1287355110000.0
2290,-45.0,10.0,1312085510000.0
2291,-45.0,11.0,1319146360000.0
2292,-45.0,12.0,1309639180000.0
2293,-45.0,13.0,1285676470000.0
2294,-45.0,14.0,1249460490000.0
2295,-45.0,15.0,1203524210000.0
2296,-45.0,16.0,1150888310000.0
2297,-45.0,17.0,1094325900000.0
2298,-45.0,18.0,1036211650000.0
2299,-45.0,19.0,978457919000.0
2300,-44.0,-30.0,914912051000.0
2301,-44.0,-29.0,934995689000.0
2302,-44.0,-28.0,956649374000.0
2303,-44.0,-27.0,979971867000.0
2304,-44.0,-26.0,1005029820000.0
2305,-44.0,-25.0,1031839150000.0
2306,-44.0,-24.0,1060343250000.0
2307,-44.0,-23.0,1090386130000.0
2308,-44.0,-22.0,1121682720000.0
2309,-44.0,-21.0,1153778190000.0
2310,-44.0,-20.0,1186006960000.0
2311,-44.0,-19.0,1217449950000.0
2312,-44.0,-18.0,1246894490000.0
2313,-44.0,-17.0,1272811360000.0
2314,-44.0,-16.0,1293082690000.0
2315,-44.0,-15.0,1302893560000.0
2316,-44.0,-14.0,1298474730000.0
2317,-44.0,-13.0,1277806380000.0
2318,-44.0,-12.0,1236958180000.0
2319,-44.0,-11.0,1184070890000.0
2320,-44.0,-10.0,1119402980000.0
2321,-44.0,-9.0,1047261090000.0
2322,-44.0,-8.0,972487197000.0
2323,-44.0,-7.0,899835822000.0
2324,-44.0,-6.0,833492287000.0
2325,-44.0,-5.0,776775991000.0
2326,-44.0,-4.0,732145779000.0
2327,-44.0,-3.0,701263774000.0
2328,-44.0,-2.0,685716079000.0
2329,-44.0,-1.0,685684556000.0
2330,-44.0,0.0,701444129000.0
2331,-44.0,1.0,732946366000.0
2332,-44.0,2.0,779528372000.0
2333,-44.0,3.0,839596966000.0
2334,-44.0,4.0,910368309000.0
2335,-44.0,5.0,987771306000.0
2336,-44.0,6.0,1066676190000.0
2337,-44.0,7.0,1141443260000.0
2338,-44.0,8.0,1206680680000.0
2339,-44.0,9.0,1257991830000.0
2340,-44.0,10.0,1292493130000.0
2341,-44.0,11.0,1309009250000.0
2342,-44.0,12.0,1307944160000.0
2343,-44.0,13.0,1290947920000.0
2344,-44.0,14.0,1260416660000.0
2345,-44.0,15.0,1218575070000.0
2346,-44.0,16.0,1168410410000.0
2347,-44.0,17.0,1112928810000.0
2348,-44.0,18.0,1054786320000.0
2349,-44.0,19.0,996180165000.0
2350,-43.0,-30.0,902703022000.0
2351,-43.0,-29.0,921494290000.0
2352,-43.0,-28.0,941745963000.0
2353,-43.0,-27.0,963569975000.0
2354,-43.0,-26.0,987051786000.0
2355,-43.0,-25.0,1012238120000.0
2356,-43.0,-24.0,1039118170000.0
2357,-43.0,-23.0,1067599130000.0
2358,-43.0,-22.0,1097481260000.0
2359,-43.0,-21.0,1128418640000.0
2360,-43.0,-20.0,1159885620000.0
2361,-43.0,-19.0,1191129120000.0
2362,-43.0,-18.0,1221127440000.0
2363,-43.0,-17.0,1248557530000.0
2364,-43.0,-16.0,1271754130000.0
2365,-43.0,-15.0,1286774060000.0
2366,-43.0,-14.0,1289141090000.0
2367,-43.0,-13.0,1276259210000.0
2368,-43.0,-12.0,1243774060000.0
2369,-43.0,-11.0,1198201500000.0
2370,-43.0,-10.0,1139344280000.0
2371,-43.0,-9.0,1070892190000.0
2372,-43.0,-8.0,997373772000.0
2373,-43.0,-7.0,923544519000.0
2374,-43.0,-6.0,853835448000.0
2375,-43.0,-5.0,792371855000.0
2376,-43.0,-4.0,741870141000.0
2377,-43.0,-3.0,704082215000.0
2378,-43.0,-2.0,680415265000.0
2379,-43.0,-1.0,671815238000.0
2380,-43.0,0.0,678839255000.0
2381,-43.0,1.0,701746905000.0
2382,-43.0,2.0,740307829000.0
2383,-43.0,3.0,793537479000.0
2384,-43.0,4.0,859353383000.0
2385,-43.0,5.0,934364119000.0
2386,-43.0,6.0,1013897100000.0
2387,-43.0,7.0,1092394160000.0
2388,-43.0,8.0,1164105610000.0
2389,-43.0,9.0,1223901710000.0
2390,-43.0,10.0,1267959200000.0
2391,-43.0,11.0,1294148300000.0
2392,-43.0,12.0,1302060200000.0
2393,-43.0,13.0,1292763400000.0
2394,-43.0,14.0,1268403800000.0
2395,-43.0,15.0,1231451460000.0
2396,-43.0,16.0,1184475910000.0
2397,-43.0,17.0,1130669670000.0
2398,-43.0,18.0,1072959190000.0
2399,-43.0,19.0,1013834510000.0
2400,-42.0,-30.0,891341963000.0
2401,-42.0,-29.0,908941132000.0
2402,-42.0,-28.0,927889293000.0
2403,-42.0,-27.0,948304937000.0
2404,-42.0,-26.0,970288398000.0
2405,-42.0,-25.0,993908752000.0
2406,-42.0,-24.0,1019191300000.0
2407,-42.0,-23.0,1046093820000.0
2408,-42.0,-22.0,1074486580000.0
2409,-42.0,-21.0,1104116320000.0
2410,-42.0,-20.0,1134575750000.0
2411,-42.0,-19.0,1165258520000.0
2412,-42.0,-18.0,1195317260000.0
2413,-42.0,-17.0,1223625020000.0
2414,-42.0,-16.0,1248743000000.0
2415,-42.0,-15.0,1267786710000.0
2416,-42.0,-14.0,1275884340000.0
2417,-42.0,-13.0,1270012840000.0
2418,-42.0,-12.0,1245511290000.0
2419,-42.0,-11.0,1207429230000.0
2420,-42.0,-10.0,1155061780000.0
2421,-42.0,-9.0,1091379660000.0
2422,-42.0,-8.0,1020576860000.0
2423,-42.0,-7.0,947635421000.0
2424,-42.0,-6.0,876508152000.0
2425,-42.0,-5.0,811219288000.0
2426,-42.0,-4.0,755031081000.0
2427,-42.0,-3.0,710425248000.0
2428,-42.0,-2.0,679138689000.0
2429,-42.0,-1.0,662367961000.0
2430,-42.0,0.0,660910440000.0
2431,-42.0,1.0,675270951000.0
2432,-42.0,2.0,705569292000.0
2433,-42.0,3.0,751339045000.0
2434,-42.0,4.0,811158929000.0
2435,-42.0,5.0,882365628000.0
2436,-42.0,6.0,960901939000.0
2437,-42.0,7.0,1041511020000.0
2438,-42.0,8.0,1118317180000.0
2439,-42.0,9.0,1185631830000.0
2440,-42.0,10.0,1238767110000.0
2441,-42.0,11.0,1274615170000.0
2442,-42.0,12.0,1291864640000.0
2443,-42.0,13.0,1290878710000.0
2444,-42.0,14.0,1273349670000.0
2445,-42.0,15.0,1241829470000.0
2446,-42.0,16.0,1198779920000.0
2447,-42.0,17.0,1147278980000.0
2448,-42.0,18.0,1090504160000.0
2449,-42.0,19.0,1031237010000.0
2450,-41.0,-30.0,880731030000.0
2451,-41.0,-29.0,897241711000.0
2452,-41.0,-28.0,914989646000.0
2453,-41.0,-27.0,934096732000.0
2454,-41.0,-26.0,954672939000.0
2455,-41.0,-25.0,976804970000.0
2456,-41.0,-24.0,1000542770000.0
2457,-41.0,-23.0,1025886720000.0
2458,-41.0,-22.0,1052760540000.0
2459,-41.0,-21.0,1080990300000.0
2460,-41.0,-20.0,1110267790000.0
2461,-41.0,-19.0,1140113670000.0
2462,-41.0,-18.0,1169835430000.0
2463,-41.0,-17.0,1198485410000.0
2464,-41.0,-16.0,1224824590000.0
2465,-41.0,-15.0,1246704960000.0
2466,-41.0,-14.0,1259413570000.0
2467,-41.0,-13.0,1259592220000.0
2468,-41.0,-12.0,1242405670000.0
2469,-41.0,-11.0,1211652900000.0
2470,-41.0,-10.0,1166538700000.0
2471,-41.0,-9.0,1109091940000.0
2472,-41.0,-8.0,1042551730000.0
2473,-41.0,-7.0,971100586000.0
2474,-41.0,-6.0,899172794000.0
2475,-41.0,-5.0,830991827000.0
2476,-41.0,-4.0,770179662000.0
2477,-41.0,-3.0,719603499000.0
2478,-41.0,-2.0,681357935000.0
2479,-41.0,-1.0,656946168000.0
2480,-41.0,0.0,647393444000.0
2481,-41.0,1.0,653424263000.0
2482,-41.0,2.0,675436560000.0
2483,-41.0,3.0,713376858000.0
2484,-41.0,4.0,766438801000.0
2485,-41.0,5.0,832667910000.0
2486,-41.0,6.0,908713787000.0
2487,-41.0,7.0,989818454000.0
2488,-41.0,8.0,1070214480000.0
2489,-41.0,9.0,1143865610000.0
2490,-41.0,10.0,1205348070000.0
2491,-41.0,11.0,1250602390000.0
2492,-41.0,12.0,1277351690000.0
2493,-41.0,13.0,1285146280000.0
2494,-41.0,14.0,1275102360000.0
2495,-41.0,15.0,1249479100000.0
2496,-41.0,16.0,1211038830000.0
2497,-41.0,17.0,1162496840000.0
2498,-41.0,18.0,1107194680000.0
2499,-41.0,19.0,1048199560000.0
2500,-40.0,-30.0,870761759000.0
2501,-40.0,-29.0,886288155000.0
2502,-40.0,-28.0,902942556000.0
2503,-40.0,-27.0,920848171000.0
2504,-40.0,-26.0,940118704000.0
2505,-40.0,-25.0,960852525000.0
2506,-40.0,-24.0,983120478000.0
2507,-40.0,-23.0,1006952120000.0
2508,-40.0,-22.0,1032317700000.0
2509,-40.0,-21.0,1059104290000.0
2510,-40.0,-20.0,1087087970000.0
2511,-40.0,-19.0,1115896410000.0
2512,-40.0,-18.0,1144973690000.0
2513,-40.0,-17.0,1173533750000.0
2514,-40.0,-16.0,1200519250000.0
2515,-40.0,-15.0,1224251540000.0
2516,-40.0,-14.0,1240460170000.0
2517,-40.0,-13.0,1245629380000.0
2518,-40.0,-12.0,1235317950000.0
2519,-40.0,-11.0,1212017930000.0
2520,-40.0,-10.0,1174011640000.0
2521,-40.0,-9.0,1122699310000.0
2522,-40.0,-8.0,1060799120000.0
2523,-40.0,-7.0,992025838000.0
2524,-40.0,-6.0,920604246000.0
2525,-40.0,-5.0,850805391000.0
2526,-40.0,-4.0,786499305000.0
2527,-40.0,-3.0,730901447000.0
2528,-40.0,-2.0,686490911000.0
2529,-40.0,-1.0,655069544000.0
2530,-40.0,0.0,637914710000.0
2531,-40.0,1.0,635969208000.0
2532,-40.0,2.0,649850978000.0
2533,-40.0,3.0,679847985000.0
2534,-40.0,4.0,725652144000.0
2535,-40.0,5.0,785986748000.0
2536,-40.0,6.0,858250215000.0
2537,-40.0,7.0,938316792000.0
2538,-40.0,8.0,1020749810000.0
2539,-40.0,9.0,1099396090000.0
2540,-40.0,10.0,1168270690000.0
2541,-40.0,11.0,1222438550000.0
2542,-40.0,12.0,1258638670000.0
2543,-40.0,13.0,1275518120000.0
2544,-40.0,14.0,1273500270000.0
2545,-40.0,15.0,1254409900000.0
2546,-40.0,16.0,1221002400000.0
2547,-40.0,17.0,1176079560000.0
2548,-40.0,18.0,1122812950000.0
2549,-40.0,19.0,1064536050000.0
2550,-39.0,-30.0,861319135000.0
2551,-39.0,-29.0,875964072000.0
2552,-39.0,-28.0,891632222000.0
2553,-39.0,-27.0,908444172000.0
2554,-39.0,-26.0,926516511000.0
2555,-39.0,-25.0,945953571000.0
2556,-39.0,-24.0,966840680000.0
2557,-39.0,-23.0,989230203000.0
2558,-39.0,-22.0,1013127640000.0
2559,-39.0,-21.0,1038469560000.0
2560,-39.0,-20.0,1065100050000.0
2561,-39.0,-19.0,1092738480000.0
2562,-39.0,-18.0,1120944390000.0
2563,-39.0,-17.0,1149073230000.0
2564,-39.0,-16.0,1176236200000.0
2565,-39.0,-15.0,1201045770000.0
2566,-39.0,-14.0,1219711860000.0
2567,-39.0,-13.0,1228788600000.0
2568,-39.0,-12.0,1224665990000.0
2569,-39.0,-11.0,1207716680000.0
2570,-39.0,-10.0,1176389420000.0
2571,-39.0,-9.0,1131395020000.0
2572,-39.0,-8.0,1074766410000.0
2573,-39.0,-7.0,1009650430000.0
2574,-39.0,-6.0,939928453000.0
2575,-39.0,-5.0,869763252000.0
2576,-39.0,-4.0,803148464000.0
2577,-39.0,-3.0,743586136000.0
2578,-39.0,-2.0,693880947000.0
2579,-39.0,-1.0,656182739000.0
2580,-39.0,0.0,632025383000.0
2581,-39.0,1.0,622557135000.0
2582,-39.0,2.0,628618691000.0
2583,-39.0,3.0,650743382000.0
2584,-39.0,4.0,689047994000.0
2585,-39.0,5.0,742855410000.0
2586,-39.0,6.0,810276618000.0
2587,-39.0,7.0,887925375000.0
2588,-39.0,8.0,970870096000.0
2589,-39.0,9.0,1053079500000.0
2590,-39.0,10.0,1128208400000.0
2591,-39.0,11.0,1190576000000.0
2592,-39.0,12.0,1235960990000.0
2593,-39.0,13.0,1262048770000.0
2594,-39.0,14.0,1268464750000.0
2595,-39.0,15.0,1256482930000.0
2596,-39.0,16.0,1228571800000.0
2597,-39.0,17.0,1187807890000.0
2598,-39.0,18.0,1137151180000.0
2599,-39.0,19.0,1080062310000.0
2600,-38.0,-30.0,852281983000.0
2601,-38.0,-29.0,866145141000.0
2602,-38.0,-28.0,880931635000.0
2603,-38.0,-27.0,896758645000.0
2604,-38.0,-26.0,913742299000.0
2605,-38.0,-25.0,931989553000.0
2606,-38.0,-24.0,951595762000.0
2607,-38.0,-23.0,972629541000.0
2608,-38.0,-22.0,995122282000.0
2609,-38.0,-21.0,1019050260000.0
2610,-38.0,-20.0,1044313340000.0
2611,-38.0,-19.0,1070705340000.0
2612,-38.0,-18.0,1097883390000.0
2613,-38.0,-17.0,1125326000000.0
2614,-38.0,-16.0,1152294060000.0
2615,-38.0,-15.0,1177567890000.0
2616,-38.0,-14.0,1197757960000.0
2617,-38.0,-13.0,1209698480000.0
2618,-38.0,-12.0,1210542590000.0
2619,-38.0,-11.0,1199088730000.0
2620,-38.0,-10.0,1173912160000.0
2621,-38.0,-9.0,1135126640000.0
2622,-38.0,-8.0,1084106540000.0
2623,-38.0,-7.0,1023386450000.0
2624,-38.0,-6.0,956387361000.0
2625,-38.0,-5.0,887028777000.0
2626,-38.0,-4.0,819295093000.0
2627,-38.0,-3.0,756858814000.0
2628,-38.0,-2.0,702829887000.0
2629,-38.0,-1.0,659658375000.0
2630,-38.0,0.0,629179220000.0
2631,-38.0,1.0,612753670000.0
2632,-38.0,2.0,611414180000.0
2633,-38.0,3.0,625920311000.0
2634,-38.0,4.0,656709321000.0
2635,-38.0,5.0,703595414000.0
2636,-38.0,6.0,765385507000.0
2637,-38.0,7.0,839438107000.0
2638,-38.0,8.0,921475351000.0
2639,-38.0,9.0,1005788270000.0
2640,-38.0,10.0,1085907140000.0
2641,-38.0,11.0,1155568370000.0
2642,-38.0,12.0,1209663230000.0
2643,-38.0,13.0,1244894070000.0
2644,-38.0,14.0,1260002480000.0
2645,-38.0,15.0,1255600950000.0
2646,-38.0,16.0,1233761340000.0
2647,-38.0,17.0,1197499480000.0
2648,-38.0,18.0,1150021270000.0
2649,-38.0,19.0,1094605080000.0
2650,-37.0,-30.0,843525128000.0
2651,-37.0,-29.0,856701534000.0
2652,-37.0,-28.0,870707167000.0
2653,-37.0,-27.0,885655142000.0
2654,-37.0,-26.0,901659034000.0
2655,-37.0,-25.0,918826779000.0
2656,-37.0,-24.0,937257599000.0
2657,-37.0,-23.0,957033021000.0
2658,-37.0,-22.0,978202001000.0
2659,-37.0,-21.0,1000772800000.0
2660,-37.0,-20.0,1024688780000.0
2661,-37.0,-19.0,1049805060000.0
2662,-37.0,-18.0,1075859550000.0
2663,-37.0,-17.0,1102436110000.0
2664,-37.0,-16.0,1128924840000.0
2665,-37.0,-15.0,1154142180000.0
2666,-37.0,-14.0,1175047900000.0
2667,-37.0,-13.0,1188976130000.0
2668,-37.0,-12.0,1193563390000.0
2669,-37.0,-11.0,1186669260000.0
2670,-37.0,-10.0,1166941090000.0
2671,-37.0,-9.0,1134015150000.0
2672,-37.0,-8.0,1088668630000.0
2673,-37.0,-7.0,1032821600000.0
2674,-37.0,-6.0,969365717000.0
2675,-37.0,-5.0,901863506000.0
2676,-37.0,-4.0,834147516000.0
2677,-37.0,-3.0,769960641000.0
2678,-37.0,-2.0,712622342000.0
2679,-37.0,-1.0,664866390000.0
2680,-37.0,0.0,628815430000.0
2681,-37.0,1.0,606073782000.0
2682,-37.0,2.0,597849604000.0
2683,-37.0,3.0,605110075000.0
2684,-37.0,4.0,628541489000.0
2685,-37.0,5.0,668369682000.0
2686,-37.0,6.0,723989430000.0
2687,-37.0,7.0,793504252000.0
2688,-37.0,8.0,873365897000.0
2689,-37.0,9.0,958374281000.0
2690,-37.0,10.0,1042150980000.0
2691,-37.0,11.0,1118048350000.0
2692,-37.0,12.0,1180186710000.0
2693,-37.0,13.0,1224306330000.0
2694,-37.0,14.0,1248205470000.0
2695,-37.0,15.0,1251735240000.0
2696,-37.0,16.0,1236464830000.0
2697,-37.0,17.0,1205168370000.0
2698,-37.0,18.0,1161259380000.0
2699,-37.0,19.0,1108003130000.0
2700,-36.0,-30.0,834922217000.0
2701,-36.0,-29.0,847498772000.0
2702,-36.0,-28.0,860818899000.0
2703,-36.0,-27.0,874989486000.0
2704,-36.0,-26.0,890119717000.0
2705,-36.0,-25.0,906316546000.0
2706,-36.0,-24.0,923680440000.0
2707,-36.0,-23.0,942299873000.0
2708,-36.0,-22.0,962239398000.0
2709,-36.0,-21.0,983528309000.0
2710,-36.0,-20.0,1006144980000.0
2711,-36.0,-19.0,1029993460000.0
2712,-36.0,-18.0,1054878660000.0
2713,-36.0,-17.0,1080472500000.0
2714,-36.0,-16.0,1106276650000.0
2715,-36.0,-15.0,1130957770000.0
2716,-36.0,-14.0,1152056160000.0
2717,-36.0,-13.0,1167259730000.0
2718,-36.0,-12.0,1174255570000.0
2719,-36.0,-11.0,1170980730000.0
2720,-36.0,-10.0,1155906800000.0
2721,-36.0,-9.0,1128313650000.0
2722,-36.0,-8.0,1088478450000.0
2723,-36.0,-7.0,1037733790000.0
2724,-36.0,-6.0,978419122000.0
2725,-36.0,-5.0,913649435000.0
2726,-36.0,-4.0,847004500000.0
2727,-36.0,-3.0,782159512000.0
2728,-36.0,-2.0,722553930000.0
2729,-36.0,-1.0,671152407000.0
2730,-36.0,0.0,630345236000.0
2731,-36.0,1.0,601977848000.0
2732,-36.0,2.0,587474010000.0
2733,-36.0,3.0,587964154000.0
2734,-36.0,4.0,604348023000.0
2735,-36.0,5.0,637160784000.0
2736,-36.0,6.0,686317502000.0
2737,-36.0,7.0,750599995000.0
2738,-36.0,8.0,827222196000.0
2739,-36.0,9.0,911622144000.0
2740,-36.0,10.0,997718753000.0
2741,-36.0,11.0,1078692680000.0
2742,-36.0,12.0,1148047980000.0
2743,-36.0,13.0,1200622400000.0
2744,-36.0,14.0,1233247010000.0
2745,-36.0,15.0,1244930110000.0
2746,-36.0,16.0,1236632080000.0
2747,-36.0,17.0,1210791620000.0
2748,-36.0,18.0,1170756340000.0
2749,-36.0,19.0,1120115880000.0
2750,-35.0,-30.0,826345980000.0
2751,-35.0,-29.0,838403359000.0
2752,-35.0,-28.0,851125797000.0
2753,-35.0,-27.0,864614089000.0
2754,-35.0,-26.0,878971781000.0
2755,-35.0,-25.0,894301700000.0
2756,-35.0,-24.0,910706409000.0
2757,-35.0,-23.0,928276546000.0
2758,-35.0,-22.0,947085771000.0
2759,-35.0,-21.0,967181337000.0
2760,-35.0,-20.0,988566192000.0
2761,-35.0,-19.0,1011184570000.0
2762,-35.0,-18.0,1034895100000.0
2763,-35.0,-17.0,1059438000000.0
2764,-35.0,-16.0,1084348430000.0
2765,-35.0,-15.0,1108086880000.0
2766,-35.0,-14.0,1128796130000.0
2767,-35.0,-13.0,1144471420000.0
2768,-35.0,-12.0,1153019540000.0
2769,-35.0,-11.0,1152471400000.0
2770,-35.0,-10.0,1141234730000.0
2771,-35.0,-9.0,1118352830000.0
2772,-35.0,-8.0,1083687570000.0
2773,-35.0,-7.0,1038065860000.0
2774,-35.0,-6.0,983273570000.0
2775,-35.0,-5.0,921935741000.0
2776,-35.0,-4.0,857276875000.0
2777,-35.0,-3.0,792801968000.0
2778,-35.0,-2.0,731966472000.0
2779,-35.0,-1.0,677881381000.0
2780,-35.0,0.0,633178554000.0
2781,-35.0,1.0,599943873000.0
2782,-35.0,2.0,579808657000.0
2783,-35.0,3.0,574075896000.0
2784,-35.0,4.0,583814349000.0
2785,-35.0,5.0,609835745000.0
2786,-35.0,6.0,652442927000.0
2787,-35.0,7.0,711041679000.0
2788,-35.0,8.0,783580201000.0
2789,-35.0,9.0,866219786000.0
2790,-35.0,10.0,953351274000.0
2791,-35.0,11.0,1038193850000.0
2792,-35.0,12.0,1113813810000.0
2793,-35.0,13.0,1174249140000.0
2794,-35.0,14.0,1215374030000.0
2795,-35.0,15.0,1235293570000.0
2796,-35.0,16.0,1234268980000.0
2797,-35.0,17.0,1214303960000.0
2798,-35.0,18.0,1178571510000.0
2799,-35.0,19.0,1130823550000.0
2800,-34.0,-30.0,817672421000.0
2801,-34.0,-29.0,829282124000.0
2802,-34.0,-28.0,841486107000.0
2803,-34.0,-27.0,854378414000.0
2804,-34.0,-26.0,868057022000.0
2805,-34.0,-25.0,882621153000.0
2806,-34.0,-24.0,898169897000.0
2807,-34.0,-23.0,914796052000.0
2808,-34.0,-22.0,932578787000.0
